experiment,group,metric,n,mean,sd,median,min,max,ci95_lo,ci95_hi
Exp08_PruningAblation,r1k,final_n,12,14.166666666666666,4.40729422937049,16.0,3.0,17.0,11.36640551018846,16.96692782314487
Exp08_PruningAblation,r50k,test_rmse,12,20.71789525162866,3.8602228531660354,20.1738033866484,16.5424071330373,28.7135207394588,18.26522666439565,23.17056383886167
Exp08_PruningAblation,r50k,pi_error,12,1.948285414748704e-05,1.2677678222755014e-05,1.9363620828437952e-05,1.13248125251414e-06,4.94851968856464e-05,1.142784169904853e-05,2.753786659592555e-05
Exp08_PruningAblation,r50k,final_n,12,3.0,0.0,3.0,3.0,3.0,3.0,3.0
Exp09_NetworkSize,area_H8,test_metric,10,19.878929126281122,2.6070803112106233,19.3222612470113,16.9121957469782,23.4359393890324,18.01393622119037,21.743922031371874
Exp09_NetworkSize,area_H8,pi_error,10,1.5613730436233712e-05,4.981230172762319e-06,1.67373662619763e-05,7.95856516030388e-06,2.42067251065881e-05,1.2050373031830695e-05,1.917708784063673e-05
Exp09_NetworkSize,area_H12,test_metric,9,20.539623080438933,2.899931453532289,21.3306209920382,17.32822268263,24.5865139452175,18.310538439220903,22.768707721656963
Exp09_NetworkSize,area_H12,pi_error,9,1.971706364827544e-05,1.274211937937164e-05,1.65473546592966e-05,3.50520836169097e-06,4.26747523315055e-05,9.92260365491006e-06,2.951152364164082e-05
Exp09_NetworkSize,area_H22,test_metric,10,21.545184887449654,3.8100473913199124,21.1018093173523,17.7918699568471,29.3930722794842,18.819641173926094,24.270728600973214
Exp09_NetworkSize,area_H22,pi_error,10,1.6010237344797205e-05,1.2048360692863717e-05,1.464612595014795e-05,1.11469295299538e-07,3.72940588345863e-05,7.391359317318684e-06,2.4629115372275726e-05
Exp09_NetworkSize,area_H36,test_metric,10,21.234527566107253,3.326070513127956,21.1882073893077,16.9121957469782,26.3821561860963,18.85520005473699,23.613855077477517
Exp09_NetworkSize,area_H36,pi_error,10,1.9734364365315563e-05,1.180236211680583e-05,1.813448592135815e-05,1.00618240337753e-05,5.0269784083809e-05,1.129146311808335e-05,2.8177265612547776e-05
Exp09_NetworkSize,area_H50,test_metric,10,21.35000399264026,4.160913725957845,21.30042316637975,17.0953934098087,29.0929630679474,18.37346562355464,24.32654236172588
Exp09_NetworkSize,area_H50,pi_error,10,1.6258016044346487e-05,8.809187347971028e-06,1.63377162125149e-05,6.12517811428877e-06,3.6509686205124e-05,9.956303038830302e-06,2.2559729049862674e-05
Exp09_NetworkSize,circle_H8,test_metric,10,0.9447019867549671,0.03607262606631066,0.927152317880795,0.897350993377483,0.996688741721854,0.9188971845812968,0.9705067889286374
Exp09_NetworkSize,circle_H8,pi_error,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exp09_NetworkSize,circle_H12,test_metric,10,0.9304635761589406,0.025743716975034546,0.923841059602649,0.897350993377483,0.983443708609272,0.9120476304350403,0.9488795218828409
Exp09_NetworkSize,circle_H12,pi_error,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exp09_NetworkSize,circle_H22,test_metric,10,0.9281456953642385,0.02106115293649175,0.925496688741722,0.897350993377483,0.980132450331126,0.9130794541630426,0.9432119365654345
Exp09_NetworkSize,circle_H22,pi_error,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exp09_NetworkSize,circle_H36,test_metric,10,0.9264900662251657,0.022338385237392677,0.923841059602649,0.897350993377483,0.983443708609272,0.9105101480769688,0.9424699843733626
Exp09_NetworkSize,circle_H36,pi_error,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exp09_NetworkSize,circle_H50,test_metric,10,0.9268211920529803,0.023281073674657232,0.923841059602649,0.897350993377483,0.986754966887417,0.9101669152209909,0.9434754688849697
Exp09_NetworkSize,circle_H50,pi_error,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exp10_PruneTolerance,factor=1,test_rmse,10,410.66644423678156,774.6761915154168,74.4787669038296,17.8005555112606,2493.75312352183,-143.50351926851772,964.8364077420808
Exp10_PruneTolerance,factor=1,pi_error,5,2.6785560867595547e-05,1.78364523851525e-05,3.14309788457766e-05,8.59805665855086e-06,4.96974141130883e-05,4.638680085275986e-06,4.893244164991511e-05
Exp10_PruneTolerance,factor=1,compression,10,0.9358695652173912,0.0795828657365721,0.9692028985507245,0.753623188405797,0.992753623188406,0.8789394126143915,0.9927997178203909
Exp10_PruneTolerance,factor=1,terms,10,24.1,26.871918427979793,13.0,4.0,83.0,4.876987575389322,43.32301242461068
Exp10_PruneTolerance,factor=1.05,test_rmse,10,412.4157942417561,774.9826980949659,74.4787669038296,17.8005555112606,2493.75312352183,-141.97343086195463,966.8050193454668
Exp10_PruneTolerance,factor=1.05,pi_error,5,2.503853660442934e-05,2.0291600314019644e-05,3.14309788457766e-05,1.11469295299538e-07,4.96974141130883e-05,-1.5681297142909468e-07,5.023388618028778e-05
Exp10_PruneTolerance,factor=1.05,compression,10,0.9409420289855073,0.0769741618170342,0.9692028985507245,0.753623188405797,0.992753623188406,0.8858780307470279,0.9960060272239867
Exp10_PruneTolerance,factor=1.05,terms,10,22.6,25.915246477701114,13.0,4.0,83.0,4.061349461786506,41.1386505382135
Exp10_PruneTolerance,factor=1.1,test_rmse,10,334.65183644229035,770.056101772584,27.290758819962,17.8005555112606,2493.75312352183,-216.21311395918758,885.5167868437683
Exp10_PruneTolerance,factor=1.1,pi_error,6,1.734640812879765e-05,1.5594502048966006e-05,1.2440838172319629e-05,1.11469295299538e-07,3.72940588345863e-05,9.809818921817728e-07,3.371183436541353e-05
Exp10_PruneTolerance,factor=1.1,compression,10,0.947463768115942,0.07846059830115786,0.992753623188406,0.753623188405797,0.992753623188406,0.8913364372732318,1.0035910989586523
Exp10_PruneTolerance,factor=1.1,terms,10,19.9,26.345777650318084,4.0,4.0,83.0,1.0533660142116936,38.74663398578831
Exp10_PruneTolerance,factor=1.25,test_rmse,10,321.5616905930835,791.1251724174336,24.7647697160481,17.8005555112606,2549.04846667436,-244.37516499694385,887.4985461831109
Exp10_PruneTolerance,factor=1.25,pi_error,7,1.6604921067416672e-05,1.4370306186648863e-05,1.21559986991308e-05,1.11469295299538e-07,3.72940588345863e-05,3.3146044886660294e-06,2.9895237646167316e-05
Exp10_PruneTolerance,factor=1.25,compression,10,0.9608695652173914,0.07152777140520766,0.992753623188406,0.764492753623188,0.992753623188406,0.9097016799727208,1.012037450462062
Exp10_PruneTolerance,factor=1.25,terms,10,15.2,23.97127911109923,4.0,4.0,80.0,-1.9480200574988693,32.34802005749887
Exp10_PruneTolerance,factor=1.5,test_rmse,10,473.894839591307,875.2881043115865,27.290758819962,18.2712607237036,2549.04846667436,-152.24855055742887,1100.0382297400429
Exp10_PruneTolerance,factor=1.5,pi_error,6,2.001914547526938e-05,1.1670211003121251e-05,1.675495794200775e-05,6.43648018882939e-06,3.72940588345863e-05,7.772010123487673e-06,3.2266280827051086e-05
Exp10_PruneTolerance,factor=1.5,compression,10,0.9597826086956524,0.05805775515430625,0.992753623188406,0.807971014492754,0.992753623188406,0.9182505925998392,1.0013146247914655
Exp10_PruneTolerance,factor=1.5,terms,10,16.2,20.389539801901694,4.0,4.0,68.0,1.614201892785493,30.785798107214504
Exp10_PruneTolerance,factor=2,test_rmse,10,311.54531261914246,790.6340397402945,25.227633680941352,18.2712607237036,2549.04846667436,-254.04020781853683,877.1308330568218
Exp10_PruneTolerance,factor=2,pi_error,7,1.7966521497202843e-05,1.1612355648877995e-05,1.29272018351063e-05,6.43648018882939e-06,3.72940588345863e-05,7.226883747381046e-06,2.870615924702464e-05
Exp10_PruneTolerance,factor=2,compression,10,0.9739130434782611,0.0335479334405154,0.992753623188406,0.894927536231884,0.992753623188406,0.9499142976099513,0.997911789346571
Exp10_PruneTolerance,factor=2,terms,10,11.3,12.84998919152161,4.0,4.0,41.0,2.1076714899694906,20.49232851003051
Exp11_Baselines,dtree_noFE,test_rmse,10,6263.787218290941,561.0732839875021,6358.512074024248,5417.4857337471585,7237.922785331422,5862.419569824925,6665.154866756958
Exp11_Baselines,dtree_noFE,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp11_Baselines,gboost_noFE,test_rmse,10,4267.804112536485,482.957216620306,4174.574179773419,3583.933454915338,5084.867305496068,3922.3173323302426,4613.290892742728
Exp11_Baselines,gboost_noFE,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp11_Baselines,hsm,test_rmse,10,21.545184887449654,3.8100473913199124,21.1018093173523,17.7918699568471,29.3930722794842,18.819641173926094,24.270728600973214
Exp11_Baselines,hsm,pi_error,10,1.6010237344797205e-05,1.2048360692863717e-05,1.464612595014795e-05,1.11469295299538e-07,3.72940588345863e-05,7.391359317318684e-06,2.4629115372275726e-05
Exp11_Baselines,lasso_poly2_priorFE,test_rmse,10,19.89165692898701,2.618280285070059,19.37328966757567,16.903379706881676,23.742708021134103,18.018652045249024,21.764661812725
Exp11_Baselines,lasso_poly2_priorFE,pi_error,10,1.4494431803723153e-05,1.2552133010885239e-05,9.248586262136834e-06,3.150508504412278e-06,3.6616446235882545e-05,5.515176769502182e-06,2.347368683794412e-05
Exp11_Baselines,linreg_noFE,test_rmse,10,48761.61599923272,5094.131199891097,48298.18250958257,40910.34751499311,54407.49725825875,45117.49406537996,52405.73793308549
Exp11_Baselines,linreg_noFE,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp11_Baselines,mlp_dense,test_rmse,10,17672.474479268836,19947.367525977454,8013.536560629394,6560.91384568122,56872.5635738169,3402.987363273318,31941.961595264354
Exp11_Baselines,mlp_dense,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp11_Baselines,mlp_pruned,test_rmse,10,15711.330268021324,20479.963876681366,6463.9220881704405,4444.31874051412,54717.3517477342,1060.8466744455727,30361.813861597075
Exp11_Baselines,mlp_pruned,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp11_Baselines,mlp_sk_noFE,test_rmse,10,70950.51721657957,35495.575792129464,57269.167825461926,47657.80734690783,150050.27852034578,45558.511941647215,96342.52249151192
Exp11_Baselines,mlp_sk_noFE,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp11_Baselines,poly2_priorFE,test_rmse,10,19.89002336816983,2.626497604055288,19.356952816348375,16.902856660195216,23.81940260058397,18.01114016854705,21.768906567792612
Exp11_Baselines,poly2_priorFE,pi_error,10,1.3875288716095919e-05,1.2641353420925783e-05,9.298788045629079e-06,6.95941903364546e-07,3.923133065176125e-05,4.832209245397333e-06,2.2918368186794505e-05
Exp11_Baselines,rforest_noFE,test_rmse,10,2919.856874201623,631.2418098568772,3012.4765373675427,1942.6953221792912,3848.585356822418,2468.2936861719277,3371.4200622313188
Exp11_Baselines,rforest_noFE,pi_error,0,nan,nan,nan,nan,nan,nan,nan
Exp12_CrossProduct,cross,test_rmse,7,0.00324581093721239,0.0012699773519199895,0.00309379273769575,0.00173798915219156,0.00552678551591942,0.0020712777828289838,0.004420344091595797
Exp12_CrossProduct,diag,test_rmse,10,2.2194996302922776e-15,1.0686855426871924e-15,1.78747353350299e-15,7.7397265615325e-16,4.46754110111613e-15,1.4550080470010976e-15,2.983991213583458e-15
Exp12_CrossProduct,mixed,test_rmse,8,0.0024388184394358928,0.001065365849066832,0.00200270871447046,0.00188216780311998,0.00501288002956425,0.00154815030042622,0.0033294865784455653
Exp13_EquationExport,all,max_abs,13,2.835338801350397e-15,4.0520898052833004e-15,1.77635683940025e-15,0.0,1.37667655053519e-14,3.8668543874818386e-16,5.283992163952609e-15
Exp13_EquationExport,all,mean_abs,13,1.0676259259372806e-15,1.4777823024341517e-15,7.31282318650667e-16,0.0,4.74620343027254e-15,1.7461101809112178e-16,1.9606408337834393e-15
Exp13_EquationExport,all,manual_max,13,2.340008528825328e-15,3.506870291352184e-15,1.55431223447522e-15,0.0,1.15463194561016e-14,2.208280210455985e-16,4.459189036605057e-15
